input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
3addb845-748d-4f2e-8788-ba100c035223,"https://www.google.com/maps/place/Puente+Romano+Real+Estate,+Golden+Mile+Marbella/@0,0,15z/data=!4m6!3m5!1s0xd732933b12a0293:0xd9568b268f928130!8m2!3d36.5034743!4d-4.9257093!16s%2Fg%2F11h8b3hh4f?hl=es&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D","Puente Romano Real Estate, Golden Mile Marbella",Agencia inmobiliaria,"Inside the Puente Romano reception area, Av. Bulevar Príncipe Alfonso de Hohenlohe, s/n, 29602 Marbella, Málaga, España","{""domingo"":[""Cerrado""],""jueves"":[""10 a.m.–5 p.m.""],""lunes"":[""10 a.m.–5 p.m.""],""martes"":[""10 a.m.–5 p.m.""],""miércoles"":[""10 a.m.–5 p.m.""],""sábado"":[""10 a.m.–2 p.m.""],""viernes"":[""10 a.m.–5 p.m.""]}",{},https://www.puenteromanorealestate.com/,+34 952 76 82 04,"G33F+9P Marbella, España",39,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":39}",36.503474,-4.925709,15660857751961239856,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwcK0GL_PQ-Yj-Q3S_KKAyR9FOIhrP-XLWOWJPDNRf5PqZvrKMBnJjH1u0pEDo2CQyePH99vQThLhZFEDVg0R0fK1Ranr1Q6x0hEhdyKg5iCs4zdQWAtLvvUeGLmve08idBrs=w408-h272-k-no,Europe/Madrid,,0xd732933b12a0293:0xd9568b268f928130,ChIJkwIqsTMpcw0RMIGSjyaLVtk,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwcK0GL_PQ-Yj-Q3S_KKAyR9FOIhrP-XLWOWJPDNRf5PqZvrKMBnJjH1u0pEDo2CQyePH99vQThLhZFEDVg0R0fK1Ranr1Q6x0hEhdyKg5iCs4zdQWAtLvvUeGLmve08idBrs=w447-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweop1vM9nMiwiG0gkmTcOCEDsNBcbmzASaC4utBMLCIGZejheAEUSkzpuLkLKNPf7F6QFkTS-ys6zlJKXzupIwa_9FwkTRkX2g9vZ0422ghuOFpUqHCO-LNvqKHhil_Ii4ysrpq_Ng=w549-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zjRc9VUWRTQdjM6gSL8k9Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=105.29011\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.puenteromanorealestate.com/"",""source"":""puenteromanorealestate.com""}]","{""link"":"""",""source"":""""}","{""id"":""104581142831391483412"",""name"":""Puente Romano Real Estate, Golden Mile Marbella (propietario)"",""link"":""https://www.google.com/maps/contrib/104581142831391483412""}","{""borough"":"""",""street"":""Inside the Puente Romano reception area, Av. Bulevar Príncipe Alfonso de Hohenlohe, s/n"",""city"":""Marbella"",""postal_code"":""29602"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Citas en línea"",""enabled"":true},{""name"":""Servicios en el lugar"",""enabled"":true},{""name"":""Ofrece asistencia en otros idiomas"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Entrada accesible para personas en silla de ruedas"",""enabled"":true}]},{""id"":""parking"",""name"":""Estacionamiento"",""options"":[{""name"":""Estacionamiento en el lugar"",""enabled"":true},{""name"":""Estacionamiento gratuito en la calle"",""enabled"":true}]}]","[{""Name"":""Julian Alonso Borda"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJLCxp71lvQxkk2tVh_vdC92gRlBbd0nQOPbx2I3B7KHgpfhg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Una oficina con muy buena información sobre la oferta inmobiliaria en Marbella y una excelente atención y amabilidad de Lindsey.\nTambién agradecemos la ayuda de Ash en las visitas a las propiedades.\nGracias a ellos adquirímos una preciosa propiedad.\nMuy recomendable !!"",""Images"":null,""When"":""""},{""Name"":""Alex Gomez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU0qHFw7EB41hIXlzftErubidowTMHtk30pM0dkzCO9Ojag7Tfo=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Excelente servicio. Un trato inmejorable. Profesionalidad, atención y eficacia. Sin duda, de las mejores empresas de Marbella. Gracias por vuestro trabajo. Sois los mejores!!"",""Images"":null,""When"":""""},{""Name"":""Sofia Pareja Redondo"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWo3tIhj9-9BC0maKU-XhQpZOrYUN39uaPfXQnhOw8ijMkXz1k=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Recomendamos 100x100 esta Agencia Inmobiliaria.\nEn particular a Walter Fernández y a Sara Gómez que con su educación y respeto nos han proporcionado una gran ayuda.\nNo dudaremos en recomendarles y acudir a ellos en sucesivas gestiones."",""Images"":null,""When"":""""},{""Name"":""Maira Valdivielso"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLMydt-C48pyFbHaFK4vlOs8-BFIl0Hmf_-VeIIeRFnTZ6s7g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Me encanto el trato recibido, simplemente me acerque a pedir información.! Gran profesionalidad y amabilidad!"",""Images"":null,""When"":""""},{""Name"":""Bosco Gómez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJsssDDkXiXdR33YO-WLF5ipJn-HaFBubE7Q4A0xGSJR3lQvKA2=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Excelente servicio e inmejorable trato. Perfecto."",""Images"":null,""When"":""""},{""Name"":""Fernando Lobo Ojeda"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLfdME4REk5Rc0WJTlfUvZu5GLshCMRkcYkIF05MfDNM2Upfw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Un trato muy correcto y cercano, sumado a un gran servicio."",""Images"":null,""When"":""""},{""Name"":""Alfonso Ortega"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVZclcRW2EewTsQ3t1q_Bt7dcY1DkfJIEpDREcf4a9C2QuiDyuh=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Excelente servicio e inmejorabe trato."",""Images"":null,""When"":""""},{""Name"":""Asís Gómez Samblas"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocICbrqeMRcdRJjiqujmtD6-MdrDcVG5GlknKY5g5OCK6lJtaA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Muy amables, un trato espectacular."",""Images"":null,""When"":""""}]",null,
42c44431-1406-4a31-872b-b885cf079fc3,https://www.google.com/maps/place/LUXURY+HOUSE+GOLDEN+MILE+MARBELLA/data=!4m10!3m9!1s0xd732981f424ad37:0xa14c17cc62e1302e!5m2!4m1!1i2!8m2!3d36.5078989!4d-4.9126505!16s%2Fg%2F11r10gxrb7!19sChIJN60k9IEpcw0RLjDhYswXTKE?authuser=0&hl=es&rclk=1,LUXURY HOUSE GOLDEN MILE MARBELLA,,"Urb. Marbellamar, 29, 29602 Marbella, Málaga, España","{""domingo"":[""Abierto las 24 horas""],""jueves"":[""Abierto las 24 horas""],""lunes"":[""Abierto las 24 horas""],""martes"":[""Abierto las 24 horas""],""miércoles"":[""Abierto las 24 horas""],""sábado"":[""Abierto las 24 horas""],""viernes"":[""Abierto las 24 horas""]}",{},https://exclusiveluxuryproperties.com/,+34 670 97 93 94,"G35P+5W Marbella, España",4,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":3}",36.507899,-4.912650,11622690904936099886,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGCoS1zQCmoGrKivUyg6d0QSlL38ktrvRiBGyDJqnabWfZ8JRRIvislClYYRGnD2LPFZp6JtZOngMn4Wo-XY6czd5_YBnZneYV7j4QKpl9heT6Jpg7hm1jvPZlQHRXOj5gApr-5MEBkM6xcDJi-NeY2DqoXQmFvTcr3KQ08pN29tP1ZVW3BBbk=w494-h240-k-no,Europe/Madrid,,0xd732981f424ad37:0xa14c17cc62e1302e,ChIJN60k9IEpcw0RLjDhYswXTKE,"[{""title"":""Todas"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DtIGOEmvOBCTaPToCRGAQg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=42.28734\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DtIGOEmvOBCTaPToCRGAQg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=42.28734\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""LUXURY HOUSE GOLDEN MILE MARBELLA (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Urb. Marbellamar, 29"",""city"":""Marbella"",""postal_code"":""29602"",""state"":""Málaga"",""country"":""ES""}",null,"[{""Name"":""TOA SL"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUZKXZ73AdvEdQiQWDOj-KfmyIsXnDXKTcQj7r-WoMcAtZIvKc=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Fantástica estancia en este alojamiento. Excelente trato y muy buena  ubicación. Tiene  piscina y está a un paso  de la playa."",""Images"":null,""When"":""""},{""Name"":""Daniel Wisniewski"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUmbFkRXMx5C1YwVJRJGBElB_Xw_EoHHYk5GxvkoKkjqZKerVoEQw=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Ricardo Martinez Perez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXr8d-jIeffjoiNDrf1CesJyhxvwSmLM1ZFZh4n-NFRYJecRA4=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""ISABEL GARCIA BENITEZ"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWevSEMR50qWMTDFYsuHswg95VNW3ojThL4dxmkVx5TA06pJUw=s120-c-rp-mo-ba3-br100"",""Rating"":4,""Description"":"""",""Images"":null,""When"":""""}]",null,
42c44431-1406-4a31-872b-b885cf079fc3,https://www.google.com/maps/place/GOLDEN+MILE/data=!4m7!3m6!1s0xd7329c050966829:0xbbfb56927914e0a2!8m2!3d36.4873136!4d-4.9536292!16s%2Fg%2F1tdcsx08!19sChIJKWiWUMApcw0RouAUeZJW-7s?authuser=0&hl=es&rclk=1,GOLDEN MILE,Group home,"Av. de Julio Iglesias, 12, Q, Nueva Andalucía, 29660 Marbella, Málaga, España",{},{},http://www.goldenmile.es/,+34 902 11 83 08,"F2PW+WG Marbella, España",25,4.600000,"{""1"":1,""2"":0,""3"":0,""4"":5,""5"":19}",36.487314,-4.953629,13545515491343524002,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKCFGZq3Tc8dm_YFfa7pUp-kVORLvRminnARkNA6ZU1OBOpRwfPY06lfODT45_g-3B8wcMjSyDq80N_5STSK0lNTxvnFuWMNJO3FUwedTyhYKB-96KMWYN_J6j50m1gP0AaChvZSXj0J8L=w408-h544-k-no,Europe/Madrid,,0xd7329c050966829:0xbbfb56927914e0a2,ChIJKWiWUMApcw0RouAUeZJW-7s,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKCFGZq3Tc8dm_YFfa7pUp-kVORLvRminnARkNA6ZU1OBOpRwfPY06lfODT45_g-3B8wcMjSyDq80N_5STSK0lNTxvnFuWMNJO3FUwedTyhYKB-96KMWYN_J6j50m1gP0AaChvZSXj0J8L=w224-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbz0QoucJwmxRFobD6dJZrEFu8vpb8tvM0di1oCZSGUa7TH6pbhVUc5OeFzXFz_E1Zp1Mj9PeRMB3maZllUJ5OQDneDhjastEZ9LkWibxNbVuk-3bWl6x0l0zpOkJAACUl7RgW=w343-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeGGoG3s7hKRoCpzNlfWl0TxzRKnJtmE6F6H0uw0apcNAqWZUjqp2_8302TnVPfW9B65wUjS7xjoWw8nZl4pkrzRKnFZ2tz9jtQSazVGjTgynsOq13lbITR-2Q878AMwUhvShN6WFmSuet=w224-h398-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-zsSo8mEx2XmUYnp0C4bHQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=109.686325\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""104619395657615457070"",""name"":""GOLDEN MILE (propietario)"",""link"":""https://www.google.com/maps/contrib/104619395657615457070""}","{""borough"":""Nueva Andalucía"",""street"":""Av. de Julio Iglesias, 12, Q"",""city"":""Marbella"",""postal_code"":""29660"",""state"":""Málaga"",""country"":""ES""}",null,"[{""Name"":""Corina Esther Martínez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVU3SbINeZAH_yyrWLZbvWSBvJLaAQFLhTV89h-L0cqW2KiUB0=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""Este tramo entre Marbella y Puerto Banús exhibe belleza refinada: palmeras centenarias, villas lujosas, jardines cuidadísimos y vistas al mar. Caminar allí regala una sensación de serenidad sofisticada, con arquitectura majestuosa y ambiente cosmopolita. Es una ruta elegante que conecta el corazón urbano con la Costa del Sol más selecta."",""Images"":null,""When"":""""},{""Name"":""Adib Ch"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXWS87rMCyqJvpZUk6oTdkwW2a4s9JuqXsdsE3QFZOc1y4kyUqI=s120-c-rp-mo-ba3-br100"",""Rating"":1,""Description"":""He llegado aqui buscando la zona de Golden Mile de Marbella, esperando una información correcta. Sin embargo me encuentro con esto en google map apuntando a Puerto Banus con imágenes de Barcos y una pagina web en construcción. The Golden Mile es una área de varios kilometros por lo que el contenido es erroneo."",""Images"":null,""When"":""""},{""Name"":""CARLOS ALONSO"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKOB6iglnBvqRsV3uuDgIp55vRtJ8Nc2aypTf0XAUx16ALaPLY=s120-c-rp-mo-ba3-br100"",""Rating"":4,""Description"":""Buen trato por parte del equipo"",""Images"":null,""When"":""""},{""Name"":""Mauricio Alvaro. Gutierrez Perez."",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUT-FTknBQk2kkBNZR3NnodmbAbe3bpVhMqlIi-sJ8fErORafU5=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Buena Agencia."",""Images"":null,""When"":""""},{""Name"":""Kelian Buttaud Khaldi"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXFM0-GbW0m7T14ppca5Q0WOZ2kvAlA9Mj2ZEY3ZaNkFH8X7gI2jg=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""Nice"",""Images"":null,""When"":""""},{""Name"":""Trond Ole"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUyZ7wVHh95mQem1HTUnIXENbnhgqYtilm8ywpxco9choir79Y=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Paul Caudron"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUvwaCdkAw4P2ZFhw2BMoSBPx_FHNtShzWbr5hP2Bm73cvPzQGvow=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Daniel Wisniewski"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUmbFkRXMx5C1YwVJRJGBElB_Xw_EoHHYk5GxvkoKkjqZKerVoEQw=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",null,
42c44431-1406-4a31-872b-b885cf079fc3,"https://www.google.com/maps/place/Puente+Romano+Real+Estate,+Golden+Mile+Marbella/data=!4m7!3m6!1s0xd732933b12a0293:0xd9568b268f928130!8m2!3d36.5034743!4d-4.9257093!16s%2Fg%2F11h8b3hh4f!19sChIJkwIqsTMpcw0RMIGSjyaLVtk?authuser=0&hl=es&rclk=1","Puente Romano Real Estate, Golden Mile Marbella",Agencia inmobiliaria,"Inside the Puente Romano reception area, Av. Bulevar Príncipe Alfonso de Hohenlohe, s/n, 29602 Marbella, Málaga, España","{""domingo"":[""Cerrado""],""jueves"":[""10 a.m.–5 p.m.""],""lunes"":[""10 a.m.–5 p.m.""],""martes"":[""10 a.m.–5 p.m.""],""miércoles"":[""10 a.m.–5 p.m.""],""sábado"":[""10 a.m.–2 p.m.""],""viernes"":[""10 a.m.–5 p.m.""]}",{},https://www.puenteromanorealestate.com/,+34 952 76 82 04,"G33F+9P Marbella, España",39,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":39}",36.503474,-4.925709,15660857751961239856,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwcK0GL_PQ-Yj-Q3S_KKAyR9FOIhrP-XLWOWJPDNRf5PqZvrKMBnJjH1u0pEDo2CQyePH99vQThLhZFEDVg0R0fK1Ranr1Q6x0hEhdyKg5iCs4zdQWAtLvvUeGLmve08idBrs=w408-h272-k-no,Europe/Madrid,,0xd732933b12a0293:0xd9568b268f928130,ChIJkwIqsTMpcw0RMIGSjyaLVtk,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwcK0GL_PQ-Yj-Q3S_KKAyR9FOIhrP-XLWOWJPDNRf5PqZvrKMBnJjH1u0pEDo2CQyePH99vQThLhZFEDVg0R0fK1Ranr1Q6x0hEhdyKg5iCs4zdQWAtLvvUeGLmve08idBrs=w447-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweop1vM9nMiwiG0gkmTcOCEDsNBcbmzASaC4utBMLCIGZejheAEUSkzpuLkLKNPf7F6QFkTS-ys6zlJKXzupIwa_9FwkTRkX2g9vZ0422ghuOFpUqHCO-LNvqKHhil_Ii4ysrpq_Ng=w549-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zjRc9VUWRTQdjM6gSL8k9Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=105.29011\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.puenteromanorealestate.com/"",""source"":""puenteromanorealestate.com""}]","{""link"":"""",""source"":""""}","{""id"":""104581142831391483412"",""name"":""Puente Romano Real Estate, Golden Mile Marbella (propietario)"",""link"":""https://www.google.com/maps/contrib/104581142831391483412""}","{""borough"":"""",""street"":""Inside the Puente Romano reception area, Av. Bulevar Príncipe Alfonso de Hohenlohe, s/n"",""city"":""Marbella"",""postal_code"":""29602"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Citas en línea"",""enabled"":true},{""name"":""Servicios en el lugar"",""enabled"":true},{""name"":""Ofrece asistencia en otros idiomas"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Entrada accesible para personas en silla de ruedas"",""enabled"":true}]},{""id"":""parking"",""name"":""Estacionamiento"",""options"":[{""name"":""Estacionamiento en el lugar"",""enabled"":true},{""name"":""Estacionamiento gratuito en la calle"",""enabled"":true}]}]","[{""Name"":""Julian Alonso Borda"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJLCxp71lvQxkk2tVh_vdC92gRlBbd0nQOPbx2I3B7KHgpfhg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Una oficina con muy buena información sobre la oferta inmobiliaria en Marbella y una excelente atención y amabilidad de Lindsey.\nTambién agradecemos la ayuda de Ash en las visitas a las propiedades.\nGracias a ellos adquirímos una preciosa propiedad.\nMuy recomendable !!"",""Images"":null,""When"":""""},{""Name"":""Alex Gomez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU0qHFw7EB41hIXlzftErubidowTMHtk30pM0dkzCO9Ojag7Tfo=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Excelente servicio. Un trato inmejorable. Profesionalidad, atención y eficacia. Sin duda, de las mejores empresas de Marbella. Gracias por vuestro trabajo. Sois los mejores!!"",""Images"":null,""When"":""""},{""Name"":""Sofia Pareja Redondo"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWo3tIhj9-9BC0maKU-XhQpZOrYUN39uaPfXQnhOw8ijMkXz1k=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Recomendamos 100x100 esta Agencia Inmobiliaria.\nEn particular a Walter Fernández y a Sara Gómez que con su educación y respeto nos han proporcionado una gran ayuda.\nNo dudaremos en recomendarles y acudir a ellos en sucesivas gestiones."",""Images"":null,""When"":""""},{""Name"":""Maira Valdivielso"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLMydt-C48pyFbHaFK4vlOs8-BFIl0Hmf_-VeIIeRFnTZ6s7g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Me encanto el trato recibido, simplemente me acerque a pedir información.! Gran profesionalidad y amabilidad!"",""Images"":null,""When"":""""},{""Name"":""Bosco Gómez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJsssDDkXiXdR33YO-WLF5ipJn-HaFBubE7Q4A0xGSJR3lQvKA2=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Excelente servicio e inmejorable trato. Perfecto."",""Images"":null,""When"":""""},{""Name"":""Fernando Lobo Ojeda"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLfdME4REk5Rc0WJTlfUvZu5GLshCMRkcYkIF05MfDNM2Upfw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Un trato muy correcto y cercano, sumado a un gran servicio."",""Images"":null,""When"":""""},{""Name"":""Alfonso Ortega"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVZclcRW2EewTsQ3t1q_Bt7dcY1DkfJIEpDREcf4a9C2QuiDyuh=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Excelente servicio e inmejorabe trato."",""Images"":null,""When"":""""},{""Name"":""Asís Gómez Samblas"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocICbrqeMRcdRJjiqujmtD6-MdrDcVG5GlknKY5g5OCK6lJtaA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Muy amables, un trato espectacular."",""Images"":null,""When"":""""}]",null,
